,track_id,lat,lon,speed,lon_acc,lat_acc,time,type,traveled_d,avg_speed
692,693,37.978399,23.735528,15.3546,-0.1677,-0.0613,598.4, Car,321.02,12.139441
693,694,37.97842,23.735515,22.7515,0.36,-0.0005,599.0, Motorcycle,347.5,23.426738
694,695,37.978401,23.735526,14.0808,0.0107,-0.0197,601.0, Taxi,359.37,12.75872
695,696,37.978414,23.735515,29.3885,-4.1368,-0.5857,601.2, Motorcycle,266.13,23.030164
696,697,37.97841,23.735545,13.6895,0.0288,0.0396,603.8, Taxi,317.0,11.88764
697,698,37.978399,23.735526,14.0324,-0.0002,-0.0055,605.6, Taxi,348.65,12.939651
698,699,37.980025,23.736873,16.3538,-0.0058,-0.0808,607.4, Car,24.1,14.457705
699,700,37.978399,23.735531,15.1991,0.0211,-0.0308,608.4, Taxi,322.18,12.338888
700,701,37.978724,23.73675,5.3605,-0.1077,-0.0842,609.6, Motorcycle,213.43,13.919056
701,702,37.980629,23.735119,36.2395,0.0239,-0.0018,610.4, Motorcycle,101.19,24.284755
702,703,37.98062,23.735098,37.0006,0.1357,0.0001,612.6, Car,479.77,38.04378
703,704,37.980605,23.735064,24.7653,-0.0233,0.004,614.2, Car,234.95,30.207648
704,705,37.980581,23.735037,37.7412,-0.0415,-0.0177,614.6, Car,235.63,33.135854
705,706,37.980629,23.735086,30.9438,0.0753,0.0102,615.2, Car,480.48,30.888235
706,707,37.980638,23.735104,35.8275,0.1244,-0.0741,615.8, Motorcycle,480.57,37.939771
707,708,37.9806,23.735067,25.4266,-0.0182,-0.0506,616.2, Bus,478.35,34.032734
708,709,37.980614,23.735085,23.4957,0.0551,0.0468,616.4, Motorcycle,454.52,43.518206
709,710,37.980639,23.735103,36.6369,0.1401,0.0512,616.6, Motorcycle,489.09,34.796976
710,711,37.978423,23.735538,22.1324,0.1661,0.0139,617.0, Heavy Vehicle,212.48,13.466827
711,712,37.98059,23.735029,37.9161,-0.009,-0.0564,617.0, Taxi,237.48,28.497696
712,713,37.980624,23.735093,21.9284,0.0769,0.0054,617.4, Car,481.9,22.530311
713,714,37.980635,23.735107,37.0193,0.1186,-0.0438,617.6, Motorcycle,460.95,44.133374
714,715,37.980052,23.73693,13.7868,-0.4057,-0.0812,617.6, Car,203.57,12.548673
715,716,37.980623,23.735133,39.0244,0.3604,0.0229,618.6, Motorcycle,46.78,26.311435
716,717,37.980594,23.735048,31.1557,0.0582,-0.0197,619.8, Car,454.6,33.813376
717,718,37.980617,23.735102,26.4534,0.0984,-0.1172,620.0, Motorcycle,411.86,36.340967
718,719,37.98063,23.735121,30.0969,0.041,-0.1385,620.0, Car,477.14,34.771653
719,720,37.978424,23.735538,21.449,0.0238,-0.0019,620.0, Car,438.7,14.787806
720,721,37.980586,23.735081,38.4046,0.055,-0.1024,621.6, Motorcycle,448.68,42.730978
721,722,37.980611,23.735097,20.0299,0.0166,-0.0329,622.0, Taxi,479.8,20.710628
722,723,37.980573,23.735055,29.2471,0.0494,0.0137,622.4, Taxi,52.86,4.28578
723,724,37.98004,23.736902,22.4435,0.0208,-0.1912,622.8, Taxi,200.4,13.21305
724,725,37.980582,23.735051,33.0755,0.0083,0.0455,625.2, Taxi,234.84,27.628697
725,726,37.980605,23.735069,44.7054,0.0331,-0.0396,625.2, Car,234.88,33.28978
726,727,37.978462,23.738016,16.4272,-0.1593,-0.3917,625.2, Taxi,201.7,13.804876
727,728,37.98007,23.736993,9.7229,-0.17,-0.6068,625.2, Car,37.83,2.960491
728,729,37.980605,23.735107,26.3201,-0.0305,-0.0687,625.2, Car,479.44,21.203867
729,730,37.980599,23.735091,50.7491,0.1105,-0.0403,626.2, Motorcycle,485.23,40.249191
730,731,37.980573,23.735048,34.5456,0.0814,0.0054,627.0, Car,449.0,21.157206
731,732,37.9806,23.735072,42.628,0.0579,0.0904,627.0, Car,450.58,38.620751
732,733,37.98061,23.735138,39.561,-0.0068,-0.0044,627.6, Motorcycle,412.9,21.114271
733,734,37.980604,23.7351,44.7041,0.0857,0.0043,628.0, Car,451.06,21.088488
734,735,37.980597,23.735069,47.6274,0.0884,-0.0473,629.0, Car,385.82,7.318013
735,736,37.980628,23.735116,42.2995,-0.0315,-0.0481,629.2, Taxi,488.55,22.548558
736,737,37.980614,23.735088,48.2417,0.0313,-0.0098,629.8, Car,449.51,14.071496
737,738,37.98062,23.735149,21.4902,0.0302,-0.0443,630.6, Motorcycle,92.12,7.209444
738,739,37.977622,23.7374,6.7655,-0.3998,0.1881,630.6, Medium Vehicle,91.1,14.259689
739,740,37.980577,23.735021,22.857,0.0448,-0.2401,632.0, Motorcycle,489.15,14.625801
740,741,37.97842,23.735544,34.1786,0.0526,0.1392,634.4, Car,450.6,16.827318
741,742,37.978408,23.735532,31.6425,0.0345,0.0685,636.4, Car,214.39,16.079006
742,743,37.97762,23.737429,14.6016,-4.9458,0.9521,639.0, Taxi,73.89,26.078223
743,744,37.977626,23.737421,0.0,0.0,0.0,642.6, Car,99.89,9.933982
744,745,37.978409,23.735528,20.6335,-0.003,0.0834,644.0, Heavy Vehicle,358.48,11.420551
745,746,37.980077,23.736972,17.3502,0.1307,-0.0215,649.4, Taxi,286.99,9.06299
746,747,37.977643,23.737404,6.0972,0.163,0.0,656.0, Motorcycle,34.42,8.979222
747,748,37.980599,23.735058,29.8669,0.046,-0.0408,656.0, Motorcycle,233.9,27.517151
748,749,37.980618,23.735125,34.451,0.0995,-0.0786,656.2, Car,488.3,31.730687
749,750,37.980591,23.735076,30.9504,0.0728,0.0492,657.2, Taxi,233.68,23.630546
750,751,37.980585,23.73504,27.2927,0.0234,-0.0042,657.4, Taxi,235.37,25.833162
751,752,37.980609,23.735094,37.4985,0.1256,0.0507,658.2, Motorcycle,481.87,38.378908
752,753,37.980602,23.73505,41.9973,0.089,0.0027,660.6, Motorcycle,480.25,42.16853
753,754,37.978402,23.735525,47.4811,0.0386,-0.1563,661.0, Motorcycle,362.18,15.862091
754,755,37.980615,23.735089,28.1985,0.0694,0.103,661.0, Medium Vehicle,481.45,34.944092
755,756,37.980586,23.735041,28.0117,0.0046,-0.0913,662.6, Car,102.85,22.856662
756,757,37.980627,23.735124,30.1943,0.0796,0.0095,662.8, Taxi,480.83,32.78382
757,758,37.978412,23.73551,40.5341,1.6936,-0.7571,663.0, Taxi,267.46,15.235178
758,759,37.977668,23.737388,20.7604,0.0898,0.4576,663.2, Motorcycle,34.4,12.383798
759,760,37.980587,23.735056,28.0569,0.0346,-0.0186,664.0, Taxi,234.59,27.06765
760,761,37.980625,23.735128,27.986,0.0712,0.0479,665.0, Taxi,51.45,16.245932
761,762,37.980591,23.73505,28.3942,0.0232,0.0328,665.6, Taxi,234.77,25.457262
762,763,37.980617,23.735109,37.7462,0.1345,-0.116,666.0, Car,480.12,36.93198
763,764,37.978409,23.73552,32.7171,0.0627,0.0217,666.0, Medium Vehicle,267.19,15.316538
764,765,37.980594,23.73507,29.7515,0.0196,-0.0667,667.2, Taxi,460.93,38.770136
765,766,37.978417,23.735517,28.8583,-0.0175,-0.0079,667.4, Car,355.95,15.291465
766,767,37.980611,23.735094,27.7577,0.0539,-0.0329,668.0, Car,478.56,22.201037
767,768,37.978407,23.735535,23.4908,0.0016,-0.02,668.4, Car,349.27,14.723394
768,769,37.980629,23.735128,28.3195,0.0531,-0.0883,668.4, Car,50.57,18.962027
769,770,37.980598,23.735065,37.1154,0.0453,0.0702,669.6, Bus,482.18,36.77665
770,771,37.978409,23.735546,19.6346,0.18,-0.0421,669.6, Motorcycle,344.44,16.893541
771,772,37.978416,23.73552,25.8195,0.0785,0.0459,670.4, Car,350.31,15.157687
772,773,37.980631,23.735128,26.7642,-0.0754,-0.1767,671.0, Car,52.6,18.936616
773,774,37.980611,23.735099,27.1483,0.0424,-0.1058,671.2, Taxi,462.8,21.305461
774,775,37.979992,23.736811,15.7032,0.2703,0.0193,671.4, Motorcycle,18.22,2.359903
775,776,37.978402,23.735524,18.0761,0.0087,-0.0564,671.8, Car,348.11,15.062348
776,777,37.978425,23.735526,23.2555,-0.1397,0.0473,671.8, Motorcycle,346.76,17.833336
777,778,37.978422,23.735532,19.6509,-0.0387,-0.0054,673.0, Motorcycle,345.28,18.333488
778,779,37.980602,23.735066,37.6621,0.0211,0.0094,673.2, Car,459.71,22.304005
779,780,37.978403,23.735529,15.6805,-0.0345,-0.0856,674.0, Car,361.31,15.124804
780,781,37.980627,23.735111,36.0172,-0.0124,0.0814,674.6, Car,461.33,21.852384
781,782,37.980584,23.735056,36.1344,-0.0849,-0.1007,675.0, Motorcycle,455.26,23.41354
782,783,37.98061,23.735096,37.4859,0.1449,-0.1,675.6, Car,479.25,21.091638
783,784,37.978404,23.737894,34.4567,0.0393,0.0158,676.2, Car,181.37,10.298572
784,785,37.978409,23.735531,21.7053,0.0281,0.0567,677.6, Car,351.08,18.864121
785,786,37.978426,23.735535,17.6845,-0.0072,-0.0053,678.2, Motorcycle,214.73,17.026924
786,787,37.979316,23.737128,6.4503,-0.0507,-0.4276,678.6, Car,41.6,3.941131
787,788,37.978409,23.735535,20.636,0.0235,-0.0425,680.0, Car,349.69,11.120926
788,789,37.977999,23.737969,29.0111,0.1003,0.0915,681.2, Motorcycle,34.52,0.903269
789,790,37.97842,23.73553,19.5367,-0.0006,-0.0402,682.4, Car,243.15,18.864762
790,791,37.978408,23.735528,22.0707,0.0112,-0.0981,684.6, Medium Vehicle,360.65,10.892201
791,792,37.979996,23.736821,27.9251,0.0153,0.0028,684.8, Car,191.4,22.226963
792,793,37.98053,23.734935,34.5389,0.1509,-0.0732,686.2, Taxi,98.66,9.86637
793,794,37.978376,23.737844,15.9612,0.1136,0.013,698.6, Taxi,181.09,14.749405
794,795,37.980588,23.735061,43.9304,0.1222,-0.0424,701.6, Motorcycle,449.93,38.565616
795,796,37.980618,23.735094,37.5171,0.0544,-0.0644,702.8, Car,481.61,30.417412
796,797,37.980572,23.735049,33.3029,0.0145,0.0458,704.2, Motorcycle,230.88,29.89811
797,798,37.978367,23.737825,13.7114,0.0763,-0.0506,704.6, Medium Vehicle,59.91,11.351623
798,799,37.980516,23.735135,20.9845,-0.0451,-0.1151,706.0, Car,457.56,35.809068
799,800,37.980593,23.735158,29.9309,0.0999,-0.0451,706.0, Car,471.96,31.580967
800,801,37.980563,23.735141,31.5848,-0.0837,0.0263,706.0, Car,473.4,30.873697
801,802,37.977641,23.737454,11.3865,-0.4199,0.4321,707.2, Motorcycle,101.87,10.722929
802,803,37.977607,23.737443,13.6974,-0.4177,0.2572,707.6, Motorcycle,97.26,10.119253
803,804,37.980499,23.735139,56.3377,0.2394,-0.0879,709.0, Motorcycle,440.49,43.565146
804,805,37.980549,23.73519,27.7587,0.0091,0.0341,709.0, Car,471.18,29.551186
805,806,37.980521,23.735174,37.0043,-0.031,-0.0134,709.0, Car,466.07,32.020263
806,807,37.980546,23.735082,34.7961,-0.1192,0.0003,709.0, Taxi,227.21,28.801845
807,808,37.980575,23.735164,26.3741,-0.0642,-0.0052,710.0, Taxi,481.65,31.526361
808,809,37.98057,23.735123,38.3165,-0.0979,0.0036,710.6, Car,460.63,37.85986
809,810,37.980499,23.734957,22.6507,0.1934,-0.0024,711.8, Car,60.84,11.407285
810,811,37.980568,23.735178,35.4909,0.1643,0.0135,713.4, Car,468.72,20.478174
811,812,37.98057,23.73513,33.5224,-0.0277,-0.0125,713.4, Car,474.03,33.994447
812,813,37.980563,23.73516,44.107,0.0457,0.0353,713.8, Motorcycle,456.51,42.139462
813,814,37.98057,23.735178,34.9159,0.111,-0.0187,714.8, Car,479.39,20.399511
814,815,37.980584,23.735121,32.5491,-0.0487,0.0248,715.2, Car,483.71,30.766304
815,816,37.9805,23.734952,23.1441,0.1888,0.0102,716.6, Motorcycle,94.59,3.331807
816,817,37.978417,23.737918,15.0969,0.1694,-0.0094,716.8, Car,63.87,17.159066
817,818,37.980581,23.735076,48.5424,0.0041,-0.0126,717.2, Car,468.19,42.1371
818,819,37.980561,23.735179,36.7107,0.0734,0.0133,717.2, Car,478.64,22.148038
819,820,37.98057,23.735129,35.791,0.0733,0.0002,717.2, Taxi,473.67,20.948337
820,821,37.980059,23.736942,2.1625,-0.1772,-0.1341,717.8, Heavy Vehicle,202.45,15.775113
821,822,37.980519,23.7351,48.9895,0.0922,0.0076,719.0, Taxi,454.49,22.599003
822,823,37.978416,23.735529,36.0768,0.0231,0.0412,719.8, Car,219.35,17.547868
823,824,37.980557,23.735186,51.1997,0.3245,-0.0324,719.8, Car,468.84,21.150712
824,825,37.980527,23.735181,26.9029,0.4907,0.0077,721.6, Bus,371.61,13.877621
825,826,37.977623,23.737425,8.0861,-0.2457,0.1514,724.2, Car,27.06,6.765294
826,827,37.980097,23.736998,8.8487,-0.3514,-0.0103,724.2, Car,253.01,9.628397
827,828,37.980015,23.736851,16.1064,0.0225,-0.0292,726.8, Taxi,406.15,23.582695
828,829,37.978419,23.735521,37.149,0.1372,-0.0177,732.8, Car,212.67,17.804702
829,830,37.980059,23.736989,10.109,-0.3192,0.0739,739.2, Car,35.35,12.236411
830,831,37.978413,23.735513,37.4319,0.0363,0.0879,740.8, Car,212.14,11.677222
831,832,37.977626,23.737403,1.0909,0.111,-0.0,743.8, Car,31.34,4.8634
832,833,37.978413,23.735511,27.0429,0.269,-0.0012,744.0, Car,215.37,11.108092
833,834,37.978611,23.73596,1.2382,0.1005,0.0941,744.2, Motorcycle,156.08,13.314917
834,835,37.980631,23.735129,33.5781,-0.0066,-0.042,745.4, Motorcycle,413.99,30.047492
835,836,37.980616,23.735099,41.7484,0.1635,-0.04,745.6, Car,478.77,33.532863
836,837,37.980594,23.735056,38.8378,0.0667,0.045,747.4, Motorcycle,451.34,50.460264
837,838,37.97761,23.737423,6.6181,0.0823,-0.0611,748.2, Motorcycle,100.29,17.357495
838,839,37.980622,23.735131,28.1318,0.0558,-0.0122,749.6, Car,478.12,31.524368
839,840,37.980594,23.735069,22.672,0.0331,0.1128,749.6, Bus,479.07,29.735381
840,841,37.980611,23.735105,19.251,0.03,0.0679,750.2, Taxi,50.68,16.586022
841,842,37.980036,23.736893,17.7871,-0.0376,0.0022,751.6, Car,25.8,14.511369
842,843,37.978412,23.735529,45.1445,0.0968,0.0041,752.0, Motorcycle,213.06,13.84481
843,844,37.980535,23.735195,33.1603,0.9065,0.4035,752.0, Motorcycle,441.61,52.992695
844,845,37.977655,23.737396,7.5683,0.0121,0.0228,752.4, Motorcycle,32.43,11.446843
845,846,37.980489,23.735118,36.3678,-0.2971,0.0683,753.4, Motorcycle,436.8,47.941742
846,847,37.980521,23.735153,32.0024,-0.2125,0.1184,753.6, Motorcycle,468.05,48.69852
847,848,37.978414,23.735528,38.4773,-0.108,-0.0635,754.0, Motorcycle,296.05,16.447418
848,849,37.980514,23.73517,24.1177,-0.1865,-0.0926,755.0, Taxi,465.6,41.903885
849,850,37.980533,23.735204,14.4927,0.0111,-0.032,755.0, Car,415.92,23.468714
850,851,37.978407,23.735527,33.1389,-0.0789,-0.0109,755.4, Taxi,203.99,11.582983
851,852,37.980487,23.735075,12.3277,0.0127,-0.1369,755.8, Bus,13.2,0.754417
852,853,37.980505,23.735143,25.46,-0.0841,-0.0611,756.6, Taxi,441.15,35.930482
853,854,37.980501,23.735192,26.0553,-0.0449,0.0687,757.8, Medium Vehicle,463.88,33.003629
854,855,37.98049,23.735154,27.1059,-0.1384,0.075,758.8, Car,220.33,22.924557
855,856,37.97841,23.735527,27.8912,-0.0385,-0.074,758.8, Car,206.81,12.408563
856,857,37.980485,23.735133,27.3396,-0.0974,-0.0404,759.8, Taxi,221.16,14.268161
857,858,37.978393,23.737881,24.3637,-0.0688,-0.1954,760.2, Car,139.86,9.795572
858,859,37.978409,23.735523,25.9392,-0.08,-0.0161,760.4, Car,193.38,11.920961
859,860,37.980518,23.735187,24.4601,-0.1568,-0.0029,760.4, Taxi,289.36,17.837358
860,861,37.980476,23.735142,30.3992,0.162,0.0136,762.2, Taxi,87.63,25.037087
861,862,37.978418,23.735525,27.2714,0.026,0.0164,762.8, Car,183.03,11.766315
862,863,37.980495,23.735205,28.9661,0.0026,0.026,763.4, Taxi,251.25,16.326631
863,864,37.978408,23.735531,25.3092,0.0281,0.0387,764.0, Taxi,87.57,5.752674
864,865,37.980529,23.735159,29.4413,0.3527,-0.0197,765.4, Taxi,209.44,14.119789
865,866,37.980517,23.735108,29.5035,0.3439,0.0513,765.4, Taxi,150.18,10.124376
866,867,37.978406,23.735541,27.7815,-0.1232,0.0347,766.0, Motorcycle,210.7,14.366158
867,868,37.97842,23.735529,22.1406,0.0821,-0.0211,766.0, Car,196.05,13.366914
868,869,37.980515,23.73518,19.7942,0.2607,0.025,767.4, Car,199.66,13.98389
869,870,37.978408,23.735531,22.7885,-0.0125,-0.0433,768.0, Taxi,80.98,5.738456
870,871,37.978367,23.737823,27.7439,0.205,-0.0255,769.8, Motorcycle,175.22,12.8735
871,872,37.980545,23.735195,23.4465,0.0956,0.0542,770.2, Motorcycle,38.25,4.683202
872,873,37.978406,23.735524,21.6967,0.0095,-0.0185,770.6, Car,75.03,5.604158
873,874,37.978412,23.735521,19.8319,-0.007,0.0306,772.6, Car,192.21,14.977421
874,875,37.979998,23.736822,24.9868,-0.0187,0.0102,773.8, Taxi,271.65,21.731873
875,876,37.980012,23.736846,25.2821,-0.0028,0.0727,775.8, Car,193.08,28.255496
876,877,37.978416,23.735537,16.9263,0.0378,-0.0973,777.0, Car,67.89,5.847
877,878,37.978412,23.735534,15.0115,0.0278,0.0543,779.4, Car,85.09,7.774332
878,879,37.978401,23.735552,16.3428,0.2763,-0.0327,780.4, Motorcycle,89.64,8.403301
879,880,37.978392,23.737872,14.2103,0.3823,-0.0247,782.4, Car,152.01,15.033822
880,881,37.977623,23.737402,4.994,-0.0185,0.2213,788.0, Taxi,64.07,20.968914
881,882,37.978417,23.735531,20.9397,0.0087,-0.1672,789.6, Car,62.43,7.69661
882,883,37.978388,23.737863,10.3346,0.0079,-0.0981,789.6, Medium Vehicle,51.78,6.383882
883,884,37.980015,23.73685,22.4278,-0.0411,0.0109,789.8, Taxi,80.7,10.017732
884,885,37.980592,23.735056,55.0671,0.0893,0.0765,790.8, Motorcycle,319.68,41.101456
885,886,37.980621,23.735092,33.8863,0.0515,-0.2096,791.4, Motorcycle,290.5,38.168162
886,887,37.980633,23.735121,34.0253,0.0975,-0.1226,791.8, Motorcycle,258.99,34.53251
887,888,37.980007,23.736836,21.1202,-0.1756,0.015,792.8, Car,74.17,10.270114
888,889,37.980613,23.735067,31.2761,0.0704,-0.1294,793.0, Medium Vehicle,206.1,28.758536
889,890,37.980597,23.735055,39.1382,0.1437,-0.1539,794.2, Motorcycle,269.75,39.476335
890,891,37.980619,23.7351,22.8032,0.0655,-0.1637,794.6, Car,172.87,25.716179
891,892,37.980024,23.73687,26.326,-0.0772,-0.0136,796.0, Taxi,71.61,11.307018
892,893,37.978415,23.735528,30.2499,0.0798,-0.1392,796.4, Car,56.67,9.106967
893,894,37.980632,23.73512,23.733,0.012,-0.1098,796.4, Car,52.92,19.051912
894,895,37.980626,23.735091,24.1769,0.0499,-0.01,797.0, Heavy Vehicle,152.31,25.152587
895,896,37.980591,23.735043,18.5436,-0.0171,0.1144,797.6, Heavy Vehicle,141.16,23.970741
896,897,37.978408,23.735535,23.9986,0.0216,-0.1319,797.6, Motorcycle,87.53,14.863487
897,898,37.980626,23.735126,20.8149,-0.0337,-0.0816,798.2, Car,171.03,29.889448
898,899,37.980611,23.735058,18.4567,0.0175,-0.0666,800.0, Bus,117.58,22.515684
899,900,37.980582,23.735032,30.7735,0.0059,0.0055,800.8, Motorcycle,131.6,26.320022
900,901,37.980583,23.735043,28.0494,-0.0015,0.0444,801.6, Motorcycle,126.41,26.457188
901,902,37.977624,23.737408,2.2329,0.0024,-0.0513,801.8, Taxi,30.9,8.557196
902,903,37.980635,23.735126,30.1272,0.0074,0.0457,802.0, Motorcycle,132.71,28.437118
903,904,37.98062,23.735098,27.5418,-0.0732,-0.1886,802.6, Car,133.13,29.583725
904,905,37.980632,23.735113,48.0058,-1.2229,-0.1656,802.8, Motorcycle,165.12,37.152372
905,906,37.980624,23.735093,29.6815,0.0277,-0.0294,804.2, Car,118.6,29.24505
906,907,37.97968,23.734992,4.3765,-0.2166,0.0323,805.2, Motorcycle,37.66,9.969678
907,908,37.980594,23.73505,43.0677,0.1105,-0.2883,805.2, Motorcycle,138.0,36.529856
908,909,37.980636,23.735118,33.4446,0.0322,-0.0342,806.0, Car,101.94,28.670845
909,910,37.979982,23.7368,26.0186,-0.0697,-0.0871,806.4, Motorcycle,59.54,19.485427
910,911,37.980604,23.735063,27.4442,-0.009,0.0503,806.8, Car,94.9,28.470766
911,912,37.98002,23.736862,25.7468,-0.0059,0.0766,807.8, Medium Vehicle,61.25,20.045964
912,913,37.980629,23.735084,35.3821,0.0408,-0.218,808.0, Car,103.15,34.382062
913,914,37.980635,23.735125,31.3297,0.0376,0.0646,808.2, Car,85.62,29.078771
914,915,37.977623,23.737406,6.6631,-0.0727,0.2007,808.8, Car,28.45,10.241356
915,916,37.980608,23.735054,31.116,0.022,-0.0672,809.2, Car,81.18,30.441531
916,917,37.980642,23.73511,32.5871,0.0468,0.037,809.6, Car,36.92,14.445338
917,918,37.980629,23.735083,38.216,0.0372,-0.0533,809.6, Car,78.83,30.846243
918,919,37.979327,23.735628,2.9344,0.0011,-0.0237,811.2, Motorcycle,19.5,9.234518
919,920,37.978413,23.735528,22.8316,-0.025,-0.0808,811.6, Car,48.97,24.486209
920,921,37.98002,23.736861,32.3581,-0.0493,-0.105,813.2, Motorcycle,46.68,30.007124
921,922,37.978428,23.735538,24.1909,-0.0077,-0.066,813.4, Car,35.0,23.335533
