track_id,lat,lon,speed,lon_acc,lat_acc,time
1,37.977391,23.737688,4.9178,0.0518,-0.0299,0.0
2,37.977642,23.7374,16.9759,-0.0361,-0.0228,0.0
3,37.977997,23.737264,20.1906,-0.0795,-0.3395,0.0
4,37.978135,23.737072,2.7555,-0.0302,0.0948,0.0
5,37.978134,23.737103,0.0,0.0,0.0,0.0
6,37.978152,23.73712,0.0,0.0,0.0,0.0
7,37.978145,23.737161,0.0,0.0,0.0,0.0
8,37.97823,23.737089,0.0,0.0,0.0,0.0
9,37.978185,23.737128,0.0,0.0,0.0,0.0
10,37.97819,23.73705,4.0538,0.1084,-0.0,0.0
11,37.978323,23.737009,16.7265,0.1511,-0.0366,0.0
12,37.978151,23.737094,0.0,0.0,0.0,0.0
13,37.97814,23.737088,0.0,0.0,0.0,0.0
14,37.97839,23.736929,20.9192,0.1948,0.0072,0.0
15,37.978621,23.736722,29.6883,0.3446,-0.0215,0.0
16,37.978729,23.736634,25.5247,-0.0275,0.0918,0.0
17,37.978713,23.736705,32.5218,0.6775,0.0502,0.0
18,37.977925,23.737205,0.0,0.0,0.0,0.0
19,37.978829,23.736359,0.0,0.0,0.0,0.0
20,37.97882,23.736572,29.6666,0.0448,-0.0101,0.0
21,37.978868,23.736575,26.33,-0.2064,0.0134,0.0
22,37.978922,23.736491,20.5704,0.0066,-0.0176,0.0
23,37.978998,23.736384,25.6994,-0.0273,0.0882,0.0
24,37.979188,23.736275,18.7586,-0.1547,-0.0069,0.0
25,37.979514,23.73604,36.5054,-0.0475,0.0119,0.0
26,37.979541,23.735943,33.593,-0.2102,-0.021,0.0
27,37.979592,23.735941,30.9864,-0.022,0.0048,0.0
28,37.979758,23.735767,36.7325,0.2051,-0.0693,0.0
29,37.979771,23.735778,42.3985,-0.0494,0.003,0.0
30,37.979791,23.735775,57.1184,0.2647,0.1003,0.0
31,37.979878,23.735707,35.892,-0.0474,-0.0038,0.0
32,37.979949,23.735613,29.3152,-0.179,-0.0253,0.0
33,37.980003,23.735585,38.69,-0.1719,0.0525,0.0
34,37.980049,23.735569,27.8645,-0.1613,-0.0157,0.0
35,37.980128,23.735504,27.7363,-0.0973,0.0208,0.0
36,37.980108,23.735478,30.34,-0.1984,0.0549,0.0
37,37.980011,23.735534,31.759,-0.1613,-0.1155,0.0
38,37.979679,23.735907,40.2222,-0.4382,-0.0977,0.0
39,37.979792,23.73581,31.3208,-0.0871,0.0038,0.0
40,37.979884,23.735748,30.5834,-0.1087,0.0245,0.0
41,37.979132,23.73636,19.2908,-0.1347,-0.0003,0.0
42,37.979702,23.73577,41.0043,0.0288,0.0025,0.0
43,37.980172,23.735404,40.1999,0.0442,-0.0001,0.0
44,37.980216,23.735386,24.8896,-0.22,-0.0484,0.0
45,37.980189,23.73549,28.8933,-0.0355,-0.0998,0.0
46,37.980297,23.735322,22.6015,-0.187,0.0228,0.0
47,37.980335,23.735333,23.712,-0.1515,-0.0025,0.0
48,37.980325,23.735265,31.1917,0.1323,-0.0184,0.0
49,37.980247,23.73528,20.2118,0.0558,1.7438,0.0
50,37.980385,23.735246,24.358,-0.1218,0.0216,0.0
51,37.980437,23.735284,31.3475,0.1837,0.0232,0.0
52,37.980004,23.735639,32.4842,0.0182,0.0359,0.0
53,37.978479,23.735636,15.6328,0.0655,-0.0042,0.0
54,37.979673,23.736253,16.5116,0.2808,-0.0391,0.0
55,37.979849,23.736569,21.7149,0.1295,0.0273,0.0
56,37.97853,23.735739,16.0937,0.0,-0.0001,0.0
57,37.978688,23.736094,13.0599,0.494,0.0002,0.0
58,37.978312,23.737709,26.7203,-0.1584,0.0578,0.0
59,37.977357,23.737778,0.0,0.0,0.0,0.0
60,37.97739,23.737762,0.0,0.0,0.0,0.0
61,37.978771,23.736211,17.6536,0.1648,0.013,0.0
62,37.979439,23.735814,14.9654,-0.3793,-0.0873,0.0
63,37.97857,23.735838,15.8833,0.0428,0.0266,0.0
64,37.980357,23.735184,0.0,0.0,0.0,0.0
65,37.978628,23.735957,14.0584,-0.0405,0.118,0.0
66,37.978746,23.736204,9.5973,0.0593,-0.0786,0.0
67,37.978802,23.736305,0.0,0.0,0.0,0.0
68,37.978819,23.736282,0.0,0.0,0.0,0.0
69,37.978851,23.736338,0.0,0.0,0.0,0.0
70,37.980327,23.735372,24.0816,-0.106,0.0114,0.0
71,37.979046,23.736301,0.0,0.0,0.0,0.0
72,37.978368,23.736891,14.3176,0.0704,-0.0229,0.0
73,37.979457,23.737486,14.5171,0.0572,-0.0093,0.0
74,37.980256,23.735402,25.1746,-0.2332,0.041,0.0
75,37.97982,23.735675,37.4063,0.2637,-0.0135,0.0
76,37.979653,23.735838,32.4755,0.1855,-0.0047,0.0
77,37.979235,23.736274,23.7314,0.0299,0.0462,0.0
78,37.979077,23.736406,21.0154,0.0823,-0.0503,0.0
79,37.978811,23.736525,32.0709,-0.0092,-0.0033,0.0
80,37.978682,23.736691,21.9932,0.0208,0.0004,0.0
81,37.978471,23.736857,21.3077,0.2533,-0.0319,0.0
82,37.978248,23.736975,12.3795,0.013,-0.031,0.0
83,37.977569,23.737534,24.0776,0.0404,0.1182,0.0
84,37.977373,23.737736,0.0,0.0,0.0,0.0
85,37.979855,23.73653,0.0,0.0,0.0,0.0
86,37.979356,23.736567,0.0,0.0,0.0,0.0
87,37.978994,23.736336,0.0,0.0,0.0,0.0
88,37.978558,23.736821,23.6539,0.6289,-0.0623,0.2
89,37.978683,23.7374,11.4973,-0.7316,0.0497,0.2
90,37.980478,23.73521,22.3603,-0.0426,-0.0251,0.2
91,37.978455,23.735634,25.6692,0.2382,0.0114,0.4
92,37.980442,23.735158,32.5542,0.0424,-0.1623,0.4
93,37.978658,23.736648,32.4672,-0.0752,-0.0224,0.8
94,37.97959,23.736095,2.3425,-1.6275,0.0005,1.8
95,37.98048,23.735205,17.2334,0.0471,0.0213,3.6
96,37.978449,23.735599,22.3918,0.0447,0.0356,6.6
97,37.980506,23.735184,13.4333,0.0444,0.0462,7.2
98,37.978788,23.737322,12.0259,-0.0839,-0.334,14.4
99,37.979417,23.73577,25.251,-0.027,-1.6248,15.6
100,37.978412,23.735535,26.3725,0.009,-0.0397,19.2
101,37.978403,23.735522,33.4183,0.0539,-0.0514,22.8
102,37.980597,23.735029,44.6811,0.131,-0.0767,24.6
103,37.980653,23.735109,36.0322,0.0427,-0.0439,25.0
104,37.980044,23.736905,21.1863,-0.0347,-0.3453,25.2
105,37.980589,23.735027,38.6051,0.1324,0.0346,27.4
106,37.980653,23.735106,21.8543,0.0343,-0.0212,27.6
107,37.980615,23.735047,25.036,0.069,-0.0736,27.8
108,37.978414,23.737914,15.1925,-0.0781,-0.0111,28.0
109,37.980042,23.736903,21.6697,-0.0127,0.1015,28.0
110,37.980606,23.735026,35.1799,0.027,-0.021,28.2
111,37.978408,23.735532,48.5979,0.0106,-0.0524,29.8
112,37.980611,23.735057,22.9195,0.0006,-0.0689,30.2
113,37.980644,23.735111,18.0177,-0.021,-0.0351,30.8
114,37.978406,23.73554,51.284,0.0766,-0.0187,31.2
115,37.980583,23.735032,36.1219,0.1194,0.0837,31.4
116,37.978414,23.735548,38.4547,0.0045,-0.0315,33.6
117,37.978397,23.735552,29.584,-0.0251,-0.2452,33.8
118,37.980607,23.735063,26.4858,0.0178,-0.0872,33.8
119,37.980627,23.735092,25.9723,0.0599,-0.1278,33.8
120,37.980648,23.735114,30.3703,0.05,0.0218,34.0
121,37.977625,23.737403,5.454,0.144,-0.0,34.2
122,37.980046,23.736915,23.093,0.1134,0.1107,35.0
123,37.980591,23.735035,39.0153,0.0621,0.2362,35.4
124,37.978388,23.737853,26.5918,-0.0185,0.2641,35.4
125,37.978403,23.735557,26.1983,0.0262,-0.0452,36.2
126,37.980608,23.735061,31.4813,0.0146,0.0613,37.2
127,37.980638,23.735114,34.6533,0.0181,-0.0066,37.2
128,37.98059,23.735031,33.5682,0.0182,-0.0399,37.4
129,37.980046,23.736907,18.3878,-0.0049,0.1321,38.2
130,37.980598,23.735072,31.625,0.0346,0.1132,38.6
131,37.980591,23.735039,32.6122,0.0422,-0.1354,39.2
132,37.980618,23.735096,36.1016,0.0513,-0.0437,39.8
133,37.977631,23.737403,5.2181,0.0503,-0.011,40.0
134,37.978408,23.73553,24.8128,0.0258,-0.1075,40.2
135,37.980042,23.736899,16.0195,-0.0173,-0.1897,40.6
136,37.980621,23.735093,36.3107,0.0181,-0.0503,41.4
137,37.978402,23.735552,30.6322,0.0134,-0.184,41.8
138,37.978414,23.735531,21.0402,-0.0054,0.0614,41.8
139,37.980584,23.735045,31.4871,0.007,-0.0462,41.8
140,37.980632,23.735115,44.6568,0.0459,-0.0634,42.4
141,37.978404,23.735536,23.2352,0.0314,-0.1302,42.6
142,37.980595,23.735069,44.0086,0.0425,0.1701,43.2
143,37.978425,23.735534,21.5207,0.0446,-0.055,44.0
144,37.980617,23.735131,45.8316,0.025,0.0076,44.4
145,37.977629,23.737404,13.9871,0.0038,0.0698,45.4
146,37.980621,23.735093,32.0355,0.0149,0.0787,45.4
147,37.978406,23.735551,18.93,-0.0097,-0.0852,45.4
148,37.978421,23.735542,21.3362,0.0405,-0.0773,47.0
149,37.977627,23.737405,7.4152,-0.0188,0.2656,49.0
150,37.97841,23.735536,21.6254,0.0311,0.0787,50.0
151,37.9784,23.735532,24.1311,0.1052,0.0317,51.0
152,37.980577,23.735024,20.6877,-0.0226,0.0095,52.4
153,37.977622,23.737397,7.7703,-0.1339,0.4284,52.4
154,37.978422,23.735533,20.0331,0.0806,0.001,53.2
155,37.97841,23.735528,14.0901,-0.0413,-0.2053,54.8
156,37.978406,23.73553,15.2511,0.0089,-0.0542,57.4
157,37.978405,23.735534,12.5946,-0.0205,0.0042,60.2
158,37.978542,23.738231,19.5601,-0.1351,-0.6413,61.4
159,37.978406,23.735522,14.1624,-0.0169,-0.0626,63.0
160,37.980575,23.735053,31.167,0.1114,0.0532,71.4
161,37.980607,23.7351,44.77,0.0808,0.1479,72.8
162,37.980594,23.735072,38.2782,0.0828,0.0117,73.2
163,37.980574,23.735055,35.3643,0.0268,0.0364,75.0
164,37.980609,23.7351,25.9281,0.042,0.0298,75.2
165,37.980609,23.735137,35.2885,-0.103,0.0188,76.2
166,37.980622,23.735136,39.2757,0.0954,0.0777,77.0
167,37.980591,23.735075,30.7035,-0.0237,0.2304,77.2
168,37.980577,23.735053,33.4089,-0.0237,0.1685,77.4
169,37.978446,23.737976,24.2035,0.1116,-0.0109,77.4
170,37.977606,23.737431,6.9323,0.0135,0.0233,78.4
171,37.980614,23.735117,41.7124,0.0772,-0.0227,78.8
172,37.980597,23.735091,30.4542,-0.022,-0.1098,78.8
173,37.980516,23.734938,26.1298,-0.0077,0.017,80.4
174,37.980579,23.735053,26.4122,0.021,-0.0901,81.6
175,37.980586,23.735094,49.4153,0.0756,-0.1384,82.0
176,37.980607,23.735112,32.3777,-0.0193,-0.0177,82.4
177,37.980025,23.736873,21.0699,-0.0739,-0.1017,82.8
178,37.980617,23.735126,56.7645,-0.0091,-0.0937,83.0
179,37.980596,23.73508,47.392,0.005,0.0895,83.0
180,37.980619,23.735138,38.8799,0.0412,-0.0293,83.8
181,37.980585,23.735082,49.7112,0.0218,0.0406,84.4
182,37.980604,23.735097,39.6197,0.0416,0.097,84.8
183,37.980034,23.736892,16.1534,-0.0105,-0.0488,85.4
184,37.980596,23.735076,40.92,0.0472,-0.1728,87.8
185,37.980622,23.735127,38.6427,0.0095,-0.0619,89.0
186,37.980605,23.735102,42.7622,0.0541,-0.0115,89.2
187,37.980034,23.736887,12.9157,-0.0471,0.3691,91.8
188,37.978412,23.73553,32.0618,0.0106,-0.078,93.0
189,37.977623,23.737411,11.4717,-0.0316,0.2769,97.2
190,37.977607,23.73742,11.4782,0.0217,0.0578,98.6
191,37.977626,23.73741,3.4537,0.3062,0.0,103.8
192,37.980035,23.73689,23.2713,0.0262,-0.037,105.8
193,37.980034,23.736895,17.3811,-0.2704,-0.0963,112.2
194,37.978449,23.737981,25.2097,0.0446,0.2158,116.4
195,37.978402,23.735524,25.1568,0.0089,-0.0902,116.8
196,37.980607,23.73506,28.548,0.0189,-0.187,116.8
197,37.98061,23.73506,30.2101,0.7501,0.6394,118.0
198,37.980594,23.735033,23.5893,0.0257,0.0778,118.6
199,37.978409,23.735525,25.8547,0.0086,-0.0667,118.6
200,37.978409,23.735521,31.2397,0.0633,0.0805,119.4
201,37.980619,23.73509,23.9197,-0.0617,0.1143,120.0
202,37.980607,23.735063,26.7208,1.1274,-1.2093,120.0
203,37.978398,23.73553,28.8277,0.0597,-0.067,120.0
204,37.977627,23.737404,10.894,-0.0405,0.4346,120.4
205,37.978406,23.735526,32.755,0.0264,-0.2032,120.6
206,37.97735,23.737621,1.873,-0.0386,0.1536,121.8
207,37.978418,23.735528,32.314,0.0366,-0.0784,121.8
208,37.980614,23.735076,39.5286,0.051,-0.006,121.8
209,37.978404,23.735534,31.5165,-0.04,-0.196,122.0
210,37.978415,23.735527,30.4705,0.0073,-0.0774,122.8
211,37.980033,23.73689,15.4168,0.5282,-0.2473,123.0
212,37.978406,23.735539,32.4082,0.0049,-0.0521,123.2
213,37.978467,23.738003,7.169,-0.6715,0.0021,124.0
214,37.977625,23.737414,6.5531,-0.3257,0.2816,124.2
215,37.980627,23.73509,30.9676,-0.0166,-0.0003,124.2
216,37.978536,23.738163,19.8114,-0.1089,-0.0057,125.4
217,37.98061,23.735053,33.0975,-0.0678,-0.1225,125.6
218,37.980526,23.734919,18.6502,0.0795,0.0312,126.0
219,37.978408,23.735523,31.8063,-0.3845,1.4661,126.4
220,37.980601,23.73504,45.7955,0.0474,0.0551,126.6
221,37.980606,23.735072,44.7874,0.0072,0.1615,126.8
222,37.977636,23.737401,9.9408,-0.161,0.1639,127.2
223,37.980628,23.735088,32.1467,-0.0115,-0.143,127.2
224,37.97842,23.735524,30.0644,0.0218,0.0529,127.8
225,37.980584,23.735029,28.4814,0.0159,0.0025,127.8
226,37.980631,23.735119,46.2764,0.0299,0.0329,128.2
227,37.980595,23.735066,40.1267,-0.0322,-0.008,128.2
228,37.980035,23.736891,14.5972,-0.011,-0.0561,128.2
229,37.977614,23.73741,11.939,-0.1575,0.3342,128.8
230,37.980032,23.736895,13.6242,0.0019,-0.0902,129.6
231,37.978405,23.735529,28.5514,0.0077,-0.0639,129.8
232,37.980613,23.735057,37.7531,0.0376,-0.0269,130.0
233,37.980628,23.735095,37.5486,0.0238,-0.0079,130.6
234,37.980604,23.735056,38.0375,0.0475,-0.0195,131.2
235,37.977634,23.737403,8.5244,-0.1987,0.0001,131.6
236,37.980626,23.735087,36.0566,0.0252,0.0434,131.8
237,37.97841,23.735525,29.4376,0.0862,-0.0068,132.2
238,37.980638,23.735119,39.3136,-0.0248,-0.0187,132.4
239,37.980599,23.735045,52.6179,0.2754,-0.0169,133.0
240,37.978415,23.735533,28.4925,0.0077,0.008,134.4
241,37.977632,23.737408,13.394,-0.0274,0.0513,134.8
242,37.980627,23.735082,42.1398,0.2619,0.0248,136.0
243,37.977624,23.737409,18.2058,0.0029,0.2272,136.8
244,37.978399,23.735543,18.6213,0.1907,-0.0394,142.6
245,37.978419,23.735545,23.8441,-0.0417,-0.0212,145.8
246,37.978541,23.738212,15.585,-0.0776,-0.1244,149.4
247,37.980605,23.735023,59.4986,0.7237,-0.0137,158.0
248,37.98059,23.735033,41.8241,0.2679,-0.1232,159.6
249,37.980634,23.735118,39.8245,0.2623,-0.1105,160.6
250,37.978453,23.737985,19.6091,0.4192,0.0096,161.6
251,37.980595,23.735024,36.1294,0.5362,0.0206,162.0
252,37.979419,23.737522,10.8153,-0.2793,-0.2804,162.4
253,37.980636,23.735102,46.7745,0.7808,-0.0339,162.8
254,37.980603,23.735032,45.9207,0.0685,-0.0698,164.4
255,37.980605,23.735059,27.8798,-0.0647,0.0102,164.6
256,37.980626,23.735092,24.5682,0.0409,0.0048,165.2
257,37.980614,23.735054,35.6038,0.1425,0.0251,167.0
258,37.980592,23.735026,31.4537,0.0969,-0.0306,167.6
259,37.980613,23.735048,38.5675,0.2348,-0.0365,168.2
260,37.980651,23.73511,40.1903,0.1685,-0.0048,168.4
261,37.980543,23.734924,26.5009,0.1444,-0.0468,168.8
262,37.980627,23.735086,32.0867,0.1549,0.0063,169.2
263,37.980586,23.735046,43.8897,0.4044,-0.0061,170.4
264,37.980611,23.735059,41.6588,0.2571,0.0111,170.6
265,37.98063,23.735121,42.871,0.3742,0.0714,170.8
266,37.980622,23.735083,35.2884,0.137,-0.0201,171.6
267,37.980038,23.736911,28.4494,0.0268,-0.1801,172.6
268,37.980591,23.735027,39.4306,0.4123,-0.0571,173.8
269,37.980631,23.735105,41.7589,0.0143,0.0483,174.2
270,37.980612,23.735062,55.0938,0.5842,-0.006,175.0
271,37.980582,23.735042,59.0616,0.4354,0.0501,176.4
272,37.980599,23.735061,47.3419,0.1966,-0.0009,176.8
273,37.978409,23.735524,35.6669,0.2494,-0.0163,177.6
274,37.977618,23.737428,11.6636,-0.187,0.0464,177.8
275,37.980594,23.735037,62.463,0.2784,-0.0248,179.4
276,37.98061,23.735057,43.8119,-0.0958,-0.0782,179.6
277,37.980035,23.73689,21.1737,-0.218,-0.0644,180.0
278,37.977613,23.737436,18.0297,-0.2542,0.2295,182.8
279,37.977187,23.737745,4.8675,-0.2851,0.0079,185.2
280,37.980037,23.736897,25.1774,-0.1238,-0.0108,185.2
281,37.977618,23.737407,7.8342,-0.0035,0.1706,194.4
282,37.978411,23.735517,25.798,-2.4037,0.2022,196.0
283,37.980061,23.73701,12.325,-0.4514,-0.3539,204.4
284,37.980625,23.735054,35.5155,0.5271,-0.0253,205.8
285,37.980639,23.735081,30.5454,-0.0084,-1.2314,206.2
286,37.980595,23.735034,41.8506,-0.7133,-0.4785,207.6
287,37.980651,23.735104,30.9267,0.2784,-2.2206,207.6
288,37.980611,23.735056,44.2712,-2.8132,-0.408,208.4
289,37.97841,23.735513,28.1841,-0.6653,0.2398,209.4
290,37.9806,23.735028,44.4407,-5.2064,-1.1906,209.8
291,37.978403,23.735525,39.0445,0.3495,-0.1518,210.2
292,37.98054,23.734914,19.7935,-2.9822,-1.1692,211.2
293,37.98007,23.73699,12.4374,-0.183,-0.0886,211.4
294,37.978411,23.735518,36.8683,-0.5484,-0.6459,211.4
295,37.980596,23.735037,42.4179,-1.128,-0.3726,212.8
296,37.980636,23.735083,41.7409,-1.9334,-1.0851,213.4
297,37.980622,23.735043,30.7588,2.8404,-3.1318,214.8
298,37.980649,23.735081,31.9588,6.4409,-3.2853,214.8
299,37.980635,23.735073,40.2432,2.368,-0.9702,215.6
300,37.980589,23.735017,45.6797,0.7918,0.4919,217.4
301,37.980617,23.735057,39.1997,-6.6862,0.4817,217.8
302,37.978405,23.735518,30.124,5.3822,-1.0201,218.2
303,37.980628,23.73505,26.4427,7.6802,-2.3671,218.4
304,37.980652,23.735098,48.2772,0.1541,-0.8998,218.8
305,37.978367,23.737818,8.778,0.2349,-0.0041,219.2
306,37.980628,23.735064,37.8425,-1.3742,-0.3243,219.8
307,37.978404,23.735522,30.8804,2.0681,0.3693,220.6
308,37.980067,23.736983,14.075,-0.0408,-0.0282,220.8
309,37.980629,23.735039,52.9276,5.1737,-1.8193,223.0
310,37.980632,23.735087,53.1006,3.8229,-1.1057,223.6
311,37.977621,23.737409,13.4422,-1.2233,1.331,224.0
312,37.978405,23.735515,27.0803,-0.0993,-1.883,227.4
313,37.978419,23.73554,28.0454,0.0037,-0.1675,230.2
