track_id,lat,lon,speed,lon_acc,lat_acc,time
618,37.980627,23.735071,28.4585,0.4699,-0.0028,525.4
619,37.98065,23.735109,29.1311,0.2017,0.0199,525.4
620,37.980645,23.735083,27.2709,0.048,-0.0193,525.8
621,37.980601,23.735025,33.8196,0.2291,-0.0292,526.0
622,37.980622,23.73505,33.339,0.2026,-0.0097,527.2
623,37.980638,23.73508,33.4607,0.3509,-0.0012,527.8
624,37.980035,23.736899,14.6109,-0.5418,-0.1692,528.0
625,37.97841,23.735528,41.478,0.9253,0.0139,528.8
626,37.979049,23.735097,0.0098,0.0142,-0.0,530.6
627,37.980632,23.735079,35.4758,0.1162,-0.0071,531.4
628,37.980611,23.735056,35.7841,0.2807,-0.0187,531.6
629,37.980495,23.735196,36.6698,0.0334,-0.0652,535.4
630,37.980522,23.735216,40.4401,-0.0343,-0.0511,535.4
631,37.980473,23.735169,38.0549,0.1096,-0.0273,535.8
632,37.980513,23.735199,41.5462,-0.0119,0.1184,536.4
633,37.977625,23.737408,3.1868,0.3039,0.0,536.6
634,37.980527,23.73518,35.8659,-0.2317,-0.002,539.6
635,37.977652,23.737387,13.1822,-0.2441,0.3135,539.8
636,37.980499,23.735124,52.4332,0.2614,0.0233,540.0
637,37.980537,23.7352,33.4379,0.6601,-0.0372,540.0
638,37.980493,23.735111,26.5479,0.357,-0.0189,541.4
639,37.980092,23.736995,17.5407,0.0068,0.0119,543.6
640,37.980167,23.73531,3.8335,-0.1961,0.0299,545.4
641,37.977625,23.737403,3.0577,0.1668,0.0,549.4
642,37.978405,23.735523,31.5671,-0.0719,0.0295,552.8
643,37.980046,23.736912,17.2262,1.4344,-0.3415,552.8
644,37.978545,23.735838,3.4385,-0.4867,0.0294,559.0
645,37.978084,23.737902,18.8678,-0.0188,0.165,561.2
646,37.980063,23.73696,18.1338,0.0841,-0.0308,565.2
647,37.979938,23.736617,1.5659,0.0246,-0.0359,567.8
648,37.98052,23.735172,24.1615,-0.1036,0.026,569.2
649,37.980506,23.735146,25.6315,-0.0456,-0.0457,569.6
650,37.980545,23.735182,22.6874,0.0474,0.0088,570.0
651,37.980626,23.735081,28.6975,-0.0047,0.0527,570.2
652,37.980605,23.735072,31.6467,0.0809,-0.0311,570.4
653,37.98059,23.735025,31.9231,0.0428,-0.0117,570.6
654,37.980601,23.735051,31.8716,0.0214,0.0112,571.0
655,37.980601,23.735048,30.5807,-0.0014,-0.0262,571.8
656,37.980597,23.735019,30.7673,0.0318,-0.0545,572.2
657,37.978438,23.737964,31.9629,-0.0182,-0.0181,572.6
658,37.980603,23.735043,29.5078,0.0398,-0.2313,572.8
659,37.980635,23.735115,40.0656,0.2454,-0.0055,572.8
660,37.980615,23.735085,54.199,-0.0033,0.4144,575.0
661,37.978407,23.735523,29.5151,0.0128,-0.0348,575.2
662,37.977611,23.737435,14.8153,-0.1133,0.4453,575.2
663,37.980583,23.735036,38.4552,0.0459,0.0641,575.6
664,37.980643,23.735121,34.4725,0.1299,-0.1027,576.2
665,37.980604,23.735098,52.3363,-0.001,0.1023,576.4
666,37.98064,23.735109,34.9301,0.0117,0.0487,577.4
667,37.977931,23.737392,5.7642,0.0291,0.1554,577.6
668,37.978414,23.735533,29.0604,-0.0105,0.0643,578.6
669,37.98061,23.735096,50.1421,0.0608,0.1515,579.0
670,37.980637,23.735108,40.5072,0.025,0.0307,579.0
671,37.977631,23.737446,12.2167,-0.0653,0.3592,579.4
672,37.980597,23.73507,37.1816,0.0191,0.0537,580.8
673,37.978406,23.735539,24.6705,0.0104,-0.0676,581.0
674,37.980638,23.735122,42.0763,-0.2616,-0.3067,581.4
675,37.98063,23.735112,37.7006,0.1294,-0.0683,582.4
676,37.978411,23.735532,24.3188,0.0314,-0.1173,582.4
677,37.980611,23.735067,36.5165,0.0194,-0.0442,582.6
678,37.978406,23.735539,24.737,0.0073,-0.3009,583.8
679,37.980628,23.735118,40.2475,0.0084,0.2008,584.2
680,37.978398,23.735528,26.3497,0.0386,0.0089,584.6
681,37.97842,23.735522,25.0672,0.1543,0.0117,585.0
682,37.980635,23.735113,33.4246,0.032,0.1346,585.2
683,37.980617,23.735085,41.5823,0.1326,0.0254,586.0
684,37.980038,23.736896,13.981,0.0259,-0.0772,586.2
685,37.980639,23.735111,30.0917,0.0334,-0.3017,586.4
686,37.978398,23.735528,22.9968,0.0086,0.0003,587.0
687,37.978415,23.735515,19.9783,1.058,-0.2947,588.6
688,37.978401,23.735534,21.3591,-0.171,-0.116,590.8
689,37.978418,23.735516,18.3336,-1.0234,-0.1415,591.8
690,37.978405,23.735535,18.6555,0.0108,0.0087,592.4
691,37.978406,23.735529,16.5782,0.0033,0.0914,594.2
692,37.978404,23.735527,15.7578,0.024,-0.0136,596.4
693,37.978399,23.735528,15.3546,-0.1677,-0.0613,598.4
694,37.97842,23.735515,22.7515,0.36,-0.0005,599.0
695,37.978401,23.735526,14.0808,0.0107,-0.0197,601.0
696,37.978414,23.735515,29.3885,-4.1368,-0.5857,601.2
697,37.97841,23.735545,13.6895,0.0288,0.0396,603.8
698,37.978399,23.735526,14.0324,-0.0002,-0.0055,605.6
699,37.980025,23.736873,16.3538,-0.0058,-0.0808,607.4
700,37.978399,23.735531,15.1991,0.0211,-0.0308,608.4
701,37.978724,23.73675,5.3605,-0.1077,-0.0842,609.6
702,37.980629,23.735119,36.2395,0.0239,-0.0018,610.4
703,37.98062,23.735098,37.0006,0.1357,0.0001,612.6
704,37.980605,23.735064,24.7653,-0.0233,0.004,614.2
705,37.980581,23.735037,37.7412,-0.0415,-0.0177,614.6
706,37.980629,23.735086,30.9438,0.0753,0.0102,615.2
707,37.980638,23.735104,35.8275,0.1244,-0.0741,615.8
708,37.9806,23.735067,25.4266,-0.0182,-0.0506,616.2
709,37.980614,23.735085,23.4957,0.0551,0.0468,616.4
710,37.980639,23.735103,36.6369,0.1401,0.0512,616.6
711,37.978423,23.735538,22.1324,0.1661,0.0139,617.0
712,37.98059,23.735029,37.9161,-0.009,-0.0564,617.0
713,37.980624,23.735093,21.9284,0.0769,0.0054,617.4
714,37.980635,23.735107,37.0193,0.1186,-0.0438,617.6
715,37.980052,23.73693,13.7868,-0.4057,-0.0812,617.6
716,37.980623,23.735133,39.0244,0.3604,0.0229,618.6
717,37.980594,23.735048,31.1557,0.0582,-0.0197,619.8
718,37.980617,23.735102,26.4534,0.0984,-0.1172,620.0
719,37.98063,23.735121,30.0969,0.041,-0.1385,620.0
720,37.978424,23.735538,21.449,0.0238,-0.0019,620.0
721,37.980586,23.735081,38.4046,0.055,-0.1024,621.6
722,37.980611,23.735097,20.0299,0.0166,-0.0329,622.0
723,37.980573,23.735055,29.2471,0.0494,0.0137,622.4
724,37.98004,23.736902,22.4435,0.0208,-0.1912,622.8
725,37.980582,23.735051,33.0755,0.0083,0.0455,625.2
726,37.980605,23.735069,44.7054,0.0331,-0.0396,625.2
727,37.978462,23.738016,16.4272,-0.1593,-0.3917,625.2
728,37.98007,23.736993,9.7229,-0.17,-0.6068,625.2
729,37.980605,23.735107,26.3201,-0.0305,-0.0687,625.2
730,37.980599,23.735091,50.7491,0.1105,-0.0403,626.2
731,37.980573,23.735048,34.5456,0.0814,0.0054,627.0
732,37.9806,23.735072,42.628,0.0579,0.0904,627.0
733,37.98061,23.735138,39.561,-0.0068,-0.0044,627.6
734,37.980604,23.7351,44.7041,0.0857,0.0043,628.0
735,37.980597,23.735069,47.6274,0.0884,-0.0473,629.0
736,37.980628,23.735116,42.2995,-0.0315,-0.0481,629.2
737,37.980614,23.735088,48.2417,0.0313,-0.0098,629.8
738,37.98062,23.735149,21.4902,0.0302,-0.0443,630.6
739,37.977622,23.7374,6.7655,-0.3998,0.1881,630.6
740,37.980577,23.735021,22.857,0.0448,-0.2401,632.0
741,37.97842,23.735544,34.1786,0.0526,0.1392,634.4
742,37.978408,23.735532,31.6425,0.0345,0.0685,636.4
743,37.97762,23.737429,14.6016,-4.9458,0.9521,639.0
744,37.977626,23.737421,0.0,0.0,0.0,642.6
745,37.978409,23.735528,20.6335,-0.003,0.0834,644.0
746,37.980077,23.736972,17.3502,0.1307,-0.0215,649.4
747,37.977643,23.737404,6.0972,0.163,0.0,656.0
748,37.980599,23.735058,29.8669,0.046,-0.0408,656.0
749,37.980618,23.735125,34.451,0.0995,-0.0786,656.2
750,37.980591,23.735076,30.9504,0.0728,0.0492,657.2
751,37.980585,23.73504,27.2927,0.0234,-0.0042,657.4
752,37.980609,23.735094,37.4985,0.1256,0.0507,658.2
753,37.980602,23.73505,41.9973,0.089,0.0027,660.6
754,37.978402,23.735525,47.4811,0.0386,-0.1563,661.0
755,37.980615,23.735089,28.1985,0.0694,0.103,661.0
756,37.980586,23.735041,28.0117,0.0046,-0.0913,662.6
757,37.980627,23.735124,30.1943,0.0796,0.0095,662.8
758,37.978412,23.73551,40.5341,1.6936,-0.7571,663.0
759,37.977668,23.737388,20.7604,0.0898,0.4576,663.2
760,37.980587,23.735056,28.0569,0.0346,-0.0186,664.0
761,37.980625,23.735128,27.986,0.0712,0.0479,665.0
762,37.980591,23.73505,28.3942,0.0232,0.0328,665.6
763,37.980617,23.735109,37.7462,0.1345,-0.116,666.0
764,37.978409,23.73552,32.7171,0.0627,0.0217,666.0
765,37.980594,23.73507,29.7515,0.0196,-0.0667,667.2
766,37.978417,23.735517,28.8583,-0.0175,-0.0079,667.4
767,37.980611,23.735094,27.7577,0.0539,-0.0329,668.0
768,37.978407,23.735535,23.4908,0.0016,-0.02,668.4
769,37.980629,23.735128,28.3195,0.0531,-0.0883,668.4
770,37.980598,23.735065,37.1154,0.0453,0.0702,669.6
771,37.978409,23.735546,19.6346,0.18,-0.0421,669.6
772,37.978416,23.73552,25.8195,0.0785,0.0459,670.4
773,37.980631,23.735128,26.7642,-0.0754,-0.1767,671.0
774,37.980611,23.735099,27.1483,0.0424,-0.1058,671.2
775,37.979992,23.736811,15.7032,0.2703,0.0193,671.4
776,37.978402,23.735524,18.0761,0.0087,-0.0564,671.8
777,37.978425,23.735526,23.2555,-0.1397,0.0473,671.8
778,37.978422,23.735532,19.6509,-0.0387,-0.0054,673.0
779,37.980602,23.735066,37.6621,0.0211,0.0094,673.2
780,37.978403,23.735529,15.6805,-0.0345,-0.0856,674.0
781,37.980627,23.735111,36.0172,-0.0124,0.0814,674.6
782,37.980584,23.735056,36.1344,-0.0849,-0.1007,675.0
783,37.98061,23.735096,37.4859,0.1449,-0.1,675.6
784,37.978404,23.737894,34.4567,0.0393,0.0158,676.2
785,37.978409,23.735531,21.7053,0.0281,0.0567,677.6
786,37.978426,23.735535,17.6845,-0.0072,-0.0053,678.2
787,37.979316,23.737128,6.4503,-0.0507,-0.4276,678.6
788,37.978409,23.735535,20.636,0.0235,-0.0425,680.0
789,37.977999,23.737969,29.0111,0.1003,0.0915,681.2
790,37.97842,23.73553,19.5367,-0.0006,-0.0402,682.4
791,37.978408,23.735528,22.0707,0.0112,-0.0981,684.6
792,37.979996,23.736821,27.9251,0.0153,0.0028,684.8
793,37.98053,23.734935,34.5389,0.1509,-0.0732,686.2
794,37.978376,23.737844,15.9612,0.1136,0.013,698.6
795,37.980588,23.735061,43.9304,0.1222,-0.0424,701.6
796,37.980618,23.735094,37.5171,0.0544,-0.0644,702.8
797,37.980572,23.735049,33.3029,0.0145,0.0458,704.2
798,37.978367,23.737825,13.7114,0.0763,-0.0506,704.6
799,37.980516,23.735135,20.9845,-0.0451,-0.1151,706.0
800,37.980593,23.735158,29.9309,0.0999,-0.0451,706.0
801,37.980563,23.735141,31.5848,-0.0837,0.0263,706.0
802,37.977641,23.737454,11.3865,-0.4199,0.4321,707.2
803,37.977607,23.737443,13.6974,-0.4177,0.2572,707.6
804,37.980499,23.735139,56.3377,0.2394,-0.0879,709.0
805,37.980549,23.73519,27.7587,0.0091,0.0341,709.0
806,37.980521,23.735174,37.0043,-0.031,-0.0134,709.0
807,37.980546,23.735082,34.7961,-0.1192,0.0003,709.0
808,37.980575,23.735164,26.3741,-0.0642,-0.0052,710.0
809,37.98057,23.735123,38.3165,-0.0979,0.0036,710.6
810,37.980499,23.734957,22.6507,0.1934,-0.0024,711.8
811,37.980568,23.735178,35.4909,0.1643,0.0135,713.4
812,37.98057,23.73513,33.5224,-0.0277,-0.0125,713.4
813,37.980563,23.73516,44.107,0.0457,0.0353,713.8
814,37.98057,23.735178,34.9159,0.111,-0.0187,714.8
815,37.980584,23.735121,32.5491,-0.0487,0.0248,715.2
816,37.9805,23.734952,23.1441,0.1888,0.0102,716.6
817,37.978417,23.737918,15.0969,0.1694,-0.0094,716.8
818,37.980581,23.735076,48.5424,0.0041,-0.0126,717.2
819,37.980561,23.735179,36.7107,0.0734,0.0133,717.2
820,37.98057,23.735129,35.791,0.0733,0.0002,717.2
821,37.980059,23.736942,2.1625,-0.1772,-0.1341,717.8
822,37.980519,23.7351,48.9895,0.0922,0.0076,719.0
823,37.978416,23.735529,36.0768,0.0231,0.0412,719.8
824,37.980557,23.735186,51.1997,0.3245,-0.0324,719.8
825,37.980527,23.735181,26.9029,0.4907,0.0077,721.6
826,37.977623,23.737425,8.0861,-0.2457,0.1514,724.2
827,37.980097,23.736998,8.8487,-0.3514,-0.0103,724.2
828,37.980015,23.736851,16.1064,0.0225,-0.0292,726.8
829,37.978419,23.735521,37.149,0.1372,-0.0177,732.8
830,37.980059,23.736989,10.109,-0.3192,0.0739,739.2
831,37.978413,23.735513,37.4319,0.0363,0.0879,740.8
832,37.977626,23.737403,1.0909,0.111,-0.0,743.8
833,37.978413,23.735511,27.0429,0.269,-0.0012,744.0
834,37.978611,23.73596,1.2382,0.1005,0.0941,744.2
835,37.980631,23.735129,33.5781,-0.0066,-0.042,745.4
836,37.980616,23.735099,41.7484,0.1635,-0.04,745.6
837,37.980594,23.735056,38.8378,0.0667,0.045,747.4
838,37.97761,23.737423,6.6181,0.0823,-0.0611,748.2
839,37.980622,23.735131,28.1318,0.0558,-0.0122,749.6
840,37.980594,23.735069,22.672,0.0331,0.1128,749.6
841,37.980611,23.735105,19.251,0.03,0.0679,750.2
842,37.980036,23.736893,17.7871,-0.0376,0.0022,751.6
843,37.978412,23.735529,45.1445,0.0968,0.0041,752.0
844,37.980535,23.735195,33.1603,0.9065,0.4035,752.0
845,37.977655,23.737396,7.5683,0.0121,0.0228,752.4
846,37.980489,23.735118,36.3678,-0.2971,0.0683,753.4
847,37.980521,23.735153,32.0024,-0.2125,0.1184,753.6
848,37.978414,23.735528,38.4773,-0.108,-0.0635,754.0
849,37.980514,23.73517,24.1177,-0.1865,-0.0926,755.0
850,37.980533,23.735204,14.4927,0.0111,-0.032,755.0
851,37.978407,23.735527,33.1389,-0.0789,-0.0109,755.4
852,37.980487,23.735075,12.3277,0.0127,-0.1369,755.8
853,37.980505,23.735143,25.46,-0.0841,-0.0611,756.6
854,37.980501,23.735192,26.0553,-0.0449,0.0687,757.8
855,37.98049,23.735154,27.1059,-0.1384,0.075,758.8
856,37.97841,23.735527,27.8912,-0.0385,-0.074,758.8
857,37.980485,23.735133,27.3396,-0.0974,-0.0404,759.8
858,37.978393,23.737881,24.3637,-0.0688,-0.1954,760.2
859,37.978409,23.735523,25.9392,-0.08,-0.0161,760.4
860,37.980518,23.735187,24.4601,-0.1568,-0.0029,760.4
861,37.980476,23.735142,30.3992,0.162,0.0136,762.2
862,37.978418,23.735525,27.2714,0.026,0.0164,762.8
863,37.980495,23.735205,28.9661,0.0026,0.026,763.4
864,37.978408,23.735531,25.3092,0.0281,0.0387,764.0
865,37.980529,23.735159,29.4413,0.3527,-0.0197,765.4
866,37.980517,23.735108,29.5035,0.3439,0.0513,765.4
867,37.978406,23.735541,27.7815,-0.1232,0.0347,766.0
868,37.97842,23.735529,22.1406,0.0821,-0.0211,766.0
869,37.980515,23.73518,19.7942,0.2607,0.025,767.4
870,37.978408,23.735531,22.7885,-0.0125,-0.0433,768.0
871,37.978367,23.737823,27.7439,0.205,-0.0255,769.8
872,37.980545,23.735195,23.4465,0.0956,0.0542,770.2
873,37.978406,23.735524,21.6967,0.0095,-0.0185,770.6
874,37.978412,23.735521,19.8319,-0.007,0.0306,772.6
875,37.979998,23.736822,24.9868,-0.0187,0.0102,773.8
876,37.980012,23.736846,25.2821,-0.0028,0.0727,775.8
877,37.978416,23.735537,16.9263,0.0378,-0.0973,777.0
878,37.978412,23.735534,15.0115,0.0278,0.0543,779.4
879,37.978401,23.735552,16.3428,0.2763,-0.0327,780.4
880,37.978392,23.737872,14.2103,0.3823,-0.0247,782.4
881,37.977623,23.737402,4.994,-0.0185,0.2213,788.0
882,37.978417,23.735531,20.9397,0.0087,-0.1672,789.6
883,37.978388,23.737863,10.3346,0.0079,-0.0981,789.6
884,37.980015,23.73685,22.4278,-0.0411,0.0109,789.8
885,37.980592,23.735056,55.0671,0.0893,0.0765,790.8
886,37.980621,23.735092,33.8863,0.0515,-0.2096,791.4
887,37.980633,23.735121,34.0253,0.0975,-0.1226,791.8
888,37.980007,23.736836,21.1202,-0.1756,0.015,792.8
889,37.980613,23.735067,31.2761,0.0704,-0.1294,793.0
890,37.980597,23.735055,39.1382,0.1437,-0.1539,794.2
891,37.980619,23.7351,22.8032,0.0655,-0.1637,794.6
892,37.980024,23.73687,26.326,-0.0772,-0.0136,796.0
893,37.978415,23.735528,30.2499,0.0798,-0.1392,796.4
894,37.980632,23.73512,23.733,0.012,-0.1098,796.4
895,37.980626,23.735091,24.1769,0.0499,-0.01,797.0
896,37.980591,23.735043,18.5436,-0.0171,0.1144,797.6
897,37.978408,23.735535,23.9986,0.0216,-0.1319,797.6
898,37.980626,23.735126,20.8149,-0.0337,-0.0816,798.2
899,37.980611,23.735058,18.4567,0.0175,-0.0666,800.0
900,37.980582,23.735032,30.7735,0.0059,0.0055,800.8
901,37.980583,23.735043,28.0494,-0.0015,0.0444,801.6
902,37.977624,23.737408,2.2329,0.0024,-0.0513,801.8
903,37.980635,23.735126,30.1272,0.0074,0.0457,802.0
904,37.98062,23.735098,27.5418,-0.0732,-0.1886,802.6
905,37.980632,23.735113,48.0058,-1.2229,-0.1656,802.8
906,37.980624,23.735093,29.6815,0.0277,-0.0294,804.2
907,37.97968,23.734992,4.3765,-0.2166,0.0323,805.2
908,37.980594,23.73505,43.0677,0.1105,-0.2883,805.2
909,37.980636,23.735118,33.4446,0.0322,-0.0342,806.0
910,37.979982,23.7368,26.0186,-0.0697,-0.0871,806.4
911,37.980604,23.735063,27.4442,-0.009,0.0503,806.8
912,37.98002,23.736862,25.7468,-0.0059,0.0766,807.8
913,37.980629,23.735084,35.3821,0.0408,-0.218,808.0
914,37.980635,23.735125,31.3297,0.0376,0.0646,808.2
915,37.977623,23.737406,6.6631,-0.0727,0.2007,808.8
916,37.980608,23.735054,31.116,0.022,-0.0672,809.2
917,37.980642,23.73511,32.5871,0.0468,0.037,809.6
918,37.980629,23.735083,38.216,0.0372,-0.0533,809.6
919,37.979327,23.735628,2.9344,0.0011,-0.0237,811.2
920,37.978413,23.735528,22.8316,-0.025,-0.0808,811.6
921,37.98002,23.736861,32.3581,-0.0493,-0.105,813.2
922,37.978428,23.735538,24.1909,-0.0077,-0.066,813.4
